Dach,Dachow,,,,,,,,kWp,,,8ct,9ct,10ct,,Verbrauch,Haeuser,,,,,,0,1,2,3,4,5,6,7,8,9,2,1.7,1.5,1,0.7,,,,0,1,2,3,4,5,6,7,8,9,2,1.7,1.5,1,0.7,,,,0,1,2,3,4,5,6,7,8,9,2,1.7,1.5,1,0.7,
0,47.655,,2940,,,,61.6934214667926,0,9.531,,,7,9,9,,,,,,,,,0,0.31905609589864,0.61866137523714,0.739222632060277,0.992044486096577,1.01555750553803,1.25789365265481,1.26197389082161,1.13883185603196,1.14481564510676,0,0,0,1,1,,,,0,0.190993521920313,0.443091052398592,0.527498104076662,0.751447657879645,0.752061743327426,0.974817799876337,0.962945516949776,0.826467104464568,0.820553152449888,0,0,0,0,1,,,,0,0.059743282752489,0.261488833794088,0.306946426127119,0.49941300963241,0.474784465429123,0.675810650950948,0.646080218910194,0.494558288396529,0.475177126739168,0,0,0,0,0,7
54.5,0,,2940,,,,53.9449541284404,1,10.9,,,9,9,9,,,,,,,,,0,0.838212834492991,1.10642491181798,1.41584096329681,1.47049837022666,1.72932321697192,1.74821341828109,1.63456298126889,1.64830721781974,1.95859199387356,0,1,1,1,1,,,,0,0.673881646052865,0.892639259192629,1.16549994695627,1.19266354749614,1.42916297676901,1.43034142224177,1.3023851184782,1.30371086780381,1.59464933056031,0,0,1,1,1,,,,0,0.504290256120599,0.669884035299551,0.902805077104696,0.899532882248133,1.11111402987962,1.09233586619242,0.948127290410628,0.935293103816037,1.20411245598251,0,0,0,1,1,9
6,41.7,,2940,,,,61.6352201257862,0,9.54,,,7,9,9,,,,,,,,,0,0.371669036466593,0.673224190275668,0.79714365866852,1.05094954853691,1.07636029335414,1.31985902539864,1.32562128760836,1.20368592947295,1.21009533280967,0,0,0,1,1,,,,0,0.240899551088725,0.494724063486784,0.582411734961275,0.807460884908018,0.810049742287466,1.03406949785487,1.02395588802084,0.888770911353087,0.883391933726929,0,0,0,0,1,,,,0,0.106806157920714,0.30998876545496,0.358599860220798,0.552257864964556,0.529662244086326,0.732042974205616,0.704139550355398,0.553994172754502,0.535259534915844,0,0,0,0,0,7
0,37.58,,2940,,,,78.2331027142097,0,7.516,,,9,9,9,,,,,,,,,0,0.063711766420949,0.464235800662705,0.643947511499254,0.734649310006019,0.981740737905268,1.00623900607975,1.24959158728046,1.25802959596497,1.26160213959716,0,0,0,1,1,,,,0,0,0.31697072567578,0.462214536614458,0.524776289859652,0.748130208767339,0.753193387744311,0.979265695599096,0.973309540189571,0.964276283003418,0,0,0,0,1,,,,0,0,0.165479948909963,0.274012204964746,0.306232772135107,0.503751095625327,0.487464443409991,0.694449113240569,0.672466997688903,0.64932233719357,0,0,0,0,0,9
38.75,0,,2940,,,,75.8709677419355,1,7.75,,,9,9,9,,,,,,,,,0,0.477768431030179,0.889513140335851,1.07906003278371,1.1761834699056,1.43312608392532,1.46954864561546,1.72141033879338,1.73820151797139,1.74954655457495,0,0,1,1,1,,,,0,0.352554601772592,0.717609445665723,0.871963268916343,0.941084965760086,1.17486551101889,1.19227921802221,1.42750158282323,1.43057959029056,1.42992123591301,0,0,0,1,1,,,,0,0.224300066475713,0.539943620829586,0.656458761199419,0.695098856579568,0.903437609923286,0.899777802915303,1.11646271746324,1.10414057456876,1.08993234434622,0,0,0,1,1,9
0,52,,2940,,,,56.5384615384615,1,10.4,,,9,9,9,,,,,,,,,0,0.397856219698167,0.661964791137626,0.96158804834463,1.00457323323084,1.25376808141877,1.2611439818369,1.13649819695918,1.14364795093023,1.44764743729637,0,0,0,1,1,,,,0,0.259951910391787,0.475598845880021,0.738300903121103,0.753005287375008,0.97883615076344,0.96759265380415,0.827645079222594,0.821412419025225,1.10616968969852,0,0,0,1,1,,,,0,0.118346654218238,0.282424205732035,0.50519506173885,0.48890539270039,0.688901595827263,0.656871642711931,0.499698693567385,0.478335272297104,0.74126572117621,0,0,0,0,1,9
39.1,0,,2940,,,,75.1918158567775,1,7.82,,,9,9,9,,,,,,,,,0,0.489159965129038,0.897189092291639,1.08391571651016,1.17870601528263,1.43577699087452,1.47099715175982,1.72276603635064,1.73946280263031,1.75023319475314,0,0,1,1,1,,,,0,0.362957139087516,0.72416788970997,0.875688637571703,0.942506882051508,1.17639586861784,1.19264073690044,1.42780153122561,1.43080150751391,1.42960295738006,0,0,0,1,1,,,,0,0.233665116176818,0.545308509187747,0.658960214856053,0.695315720068179,0.903730151331072,0.898929386353298,1.11558002862033,1.10319183425955,1.08847667110934,0,0,0,1,1,9
45.675,0,,3225,,,,70.6075533661741,1,9.135,,,9,9,9,,,,,,,,,0,0.602350533335261,0.974487399094359,1.13654467493962,1.4188557212766,1.46466408835031,1.72530942930758,1.74682499917957,1.63102425117738,1.64743010031763,0,0,1,1,1,,,,0,0.447186124122578,0.774428333992305,0.902598848816449,1.15796951374643,1.18243054104721,1.42491727911267,1.43172910292306,1.30374609608781,1.3091872638902,0,0,0,1,1,,,,0,0.28732952172168,0.566526262573297,0.657870086289636,0.88363748123732,0.884397374648738,1.10660713905959,1.09686114226237,0.955056119425013,0.948024272427084,0,0,0,0,1,9
47.105,0,,3225,,,,68.4640696316739,1,9.421,,,9,9,9,,,,,,,,,0,0.637174892277126,0.995394265571692,1.14920993258139,1.42844261513106,1.47105192878121,1.73100916179714,1.75065980470801,1.63691552545271,1.65117444342668,0,0,1,1,1,,,,0,0.478779441390875,0.791775538477624,0.911598029287708,1.16389967418662,1.18526107640764,1.42718588748214,1.43222575315003,1.30636909054893,1.30980217264693,0,0,0,1,1,,,,0,0.315492835141673,0.580027959893381,0.662855516269878,0.885522093478186,0.883258726520109,1.1050207504272,1.09358498679328,0.953967187773319,0.94506897452189,0,0,0,0,1,9
12.705,0,,3225,,,,253.83707201889,0,2.541,,,9,9,9,,,,,,,,,0,0,0,0,0.108874491954558,0.375493106226199,0.571273597490274,0.71930605022783,0.830206285962842,0.9185733480364,0,0,0,0,1,,,,0,0,0,0,0,0.238886795696147,0.418898783923982,0.552706527828572,0.650751922049353,0.727181528736076,0,0,0,0,1,,,,0,0,0,0,0,0.098649017925401,0.262000137308016,0.380691447646098,0.46500447498814,0.528620329216589,0,0,0,0,0,9
18.65,38.8,,3225,,,,56.135770234987,1,11.49,,,9,9,9,,,,,,,,,0,0.559159599010006,0.823280537189808,1.12501627492174,1.16756153583129,1.42131956283158,1.30275695736304,1.31763997656615,1.62631325084057,1.63241941321672,0,0,1,1,1,,,,0,0.392035478341057,0.610059983009226,0.876927004962935,0.892950810511572,1.12513395345886,0.989807932224873,0.990276333109263,1.2786630767037,1.27372810071165,0,0,0,1,1,,,,0,0.219452069489501,0.387892094091491,0.616674147272489,0.603360017442145,0.811488705658614,0.657273079098641,0.641418389019321,0.90674591132085,0.889144343507953,0,0,0,0,1,9
0,30.5,,3362,,,,110.229508196721,0,6.1,,,9,9,9,,,,,,,,,0,0,0,0,0.151359298854548,0.290097741585393,0.589090390508629,0.661406592106806,0.711793274020778,0.981320897406701,0,0,0,0,1,,,,0,0,0,0,0,0.041037475977701,0.324209853462776,0.383201304641823,0.42195320461591,0.680355688551915,0,0,0,0,0,,,,0,0,0,0,0,0,0.04533611511246,0.089527585980065,0.11529114448221,0.361260849109946,0,0,0,0,0,9
6.7,51,,3362,,,,58.2668977469671,1,11.54,,,9,9,9,,,,,,,,,0,0,0.311354157693677,0.692701767937254,0.792681222974956,1.08526435484755,0.996116583229578,1.03452174427954,1.35676227033434,1.37867785423269,0,0,0,1,1,,,,0,0,0.06571589395179,0.4179701978267,0.495710005550309,0.769775160574193,0.666202715352648,0.69203255816821,0.994987507271028,1.00726086143912,0,0,0,1,1,,,,0,0,0,0.128170156445151,0.18106705757226,0.434324380781614,0.314371985397788,0.325869580916605,0.606778495489713,0.607930234037157,0,0,0,0,0,9
0,111.5,,3362,,,,30.152466367713,1,22.3,,,9,9,9,,,,,,,,,0,0.614885423077394,1.01282636841633,0.963176148165878,1.30867912086128,1.33760551888578,1.35240624486535,1.36110021225422,1.36522155868188,1.36771560840989,0,0,0,1,1,,,,0,0.3456414018566,0.70284141565804,0.625932846487309,0.942348987259933,0.955066732732335,0.957077461662803,0.955355225590959,0.950795009377226,0.945936060094765,0,0,0,0,1,,,,0,0.061929882207057,0.373593244499415,0.265743928723294,0.548874167223778,0.542833210495619,0.529951935304052,0.516042921510462,0.501284451452122,0.48775897980855,0,0,0,0,0,9
37.85,0,,3400,,,,89.8282694848085,1,7.57,,,9,9,9,,,,,,,,,0,0,0.452114014449445,0.750361987516945,0.918835203360979,1.22556848264856,1.29454415450603,1.57436054470501,1.61264713374014,1.63917631605246,0,0,1,1,1,,,,0,0,0.244862743413932,0.515642853672915,0.66182557641723,0.9492085293761,1.00225069285937,1.26759763598363,1.29387998335604,1.30992662311924,0,0,0,1,1,,,,0,0,0.029136073477365,0.270023959459786,0.391709255445183,0.657680655175108,0.692944875520873,0.942093846352909,0.954833020609192,0.958999114519021,0,0,0,0,1,9
0,41.7,,3400,,,,81.5347721822542,0,8.34,,,8,8,9,,,,,,,,,0,0,0.098912878433044,0.359302075015222,0.703425246275002,0.795395119585018,0.848147076500072,1.11726535467864,1.14146849332788,1.03234327963526,0,0,0,1,1,,,,0,0,0,0.133345080352165,0.454891504088018,0.527963168613232,0.564634757269555,0.819088535528856,0.831092643045595,0.71159057297292,0,0,0,0,1,,,,0,0,0,0,0.194095622874024,0.246290287605966,0.265071654742477,0.503152458343137,0.501429539799592,0.370169865960235,0,0,0,0,0,8
43.1,0,,3615,,,,83.8747099767982,1,8.62,,,9,9,9,,,,,,,,,0,0.339431652437061,0.884690323426574,1.13815221746849,1.46803689093205,1.54800299978606,1.82371486867863,1.85481195798511,1.87125240523276,1.75794134919738,0,0,1,1,1,,,,0,0.182493208585255,0.694925071087038,0.921093267124529,1.22765004164689,1.28788497811974,1.54616406260746,1.56276459843101,1.5667042961387,1.44277764771379,0,0,0,1,1,,,,0,0.020739915588397,0.498111698506487,0.694784701763718,0.975902079125346,1.0144202775664,1.25340561783038,1.25383356858002,1.24375088461424,1.10783539230257,0,0,0,1,1,9
19.5,102.5,,3615,,,,29.6311475409836,1,24.4,,,9,9,9,,,,,,,,,0.429428042929558,1.14558674943901,1.46843704989308,1.36237124261802,1.67857327174987,1.67477400681146,1.66386997018966,1.65238050704988,1.63931572238711,1.62619735173017,0,0,1,1,1,,,,0.258108262153178,0.908524070854733,1.18608515757954,1.04953244531345,1.33508924911538,1.31285285673983,1.28726111339181,1.26368768568981,1.24058747367706,1.21898209700213,0,0,0,1,1,,,,0.081038972829917,0.660383035694756,0.887920621477423,0.71713435148073,0.967950543022034,0.924564409478723,0.882007697864373,0.844399121406947,0.809588632968272,0.77804101063621,0,0,0,0,1,9
35.25,0,,3615,,,,102.553191489362,1,7.05,,,9,9,9,,,,,,,,,0,0,0.645684088784471,0.973990284643911,1.15390932866459,1.45795129509949,1.53026725095224,1.57536305406489,1.83729409858382,1.8589044657793,0,1,1,1,1,,,,0,0,0.472861764651422,0.776292306320814,0.934599550292248,1.21954893597713,1.27528135292976,1.30578099629328,1.55423889291981,1.56447625456815,0,0,1,1,1,,,,0,0,0.294199839538223,0.570939071148691,0.705844440749059,0.969975732996064,1.00748166579592,1.02183897272214,1.25535080448307,1.252880091583,0,0,0,1,1,9
20.9,28.5,,3615,,,,73.1781376518219,1,9.88,,,9,9,9,,,,,,,,,0,0.282949708947466,0.759291956949304,0.968407469010724,1.27368580279763,1.32681680783509,1.58865500725118,1.60259845065451,1.48773127389583,1.49598062423377,0,0,0,1,1,,,,0,0.123746461419061,0.567220399273438,0.748572491702548,1.0298985147345,1.06297320408077,1.30723707271518,1.30672170617698,1.17966628470316,1.1769587203242,0,0,0,1,1,,,,0,0,0.367915556226595,0.519227612317597,0.774394530153888,0.785355465623239,1.01013371278429,0.993455887284544,0.852678568795628,0.837598540695028,0,0,0,0,1,9
22.05,0,,3615,,,,163.945578231293,0,4.41,,,9,9,9,,,,,,,,,0,0,0,0.375797397471933,0.699339036164681,0.9078405002934,1.05520838864084,1.15464663750149,1.22557634001248,1.48031467534295,0,0,0,1,1,,,,0,0,0,0.217236016831035,0.523128517027205,0.716094888002439,0.848871951348729,0.935241879809512,0.99415800220295,1.23746165151755,0,0,0,1,1,,,,0,0,0,0.053759877463788,0.340846272512207,0.517152041281843,0.634188657714252,0.706383492890916,0.75220376040972,0.98300870754815,0,0,0,0,1,9
13.3,0,,3615,,,,271.804511278195,0,2.66,,,9,9,9,,,,,,,,,0,0,0,0,0,0.209259523571426,0.460612528880366,0.65409541807,0.798039053848298,0.913251579451857,0,0,0,0,1,,,,0,0,0,0,0,0.057840969967549,0.297977030507401,0.480755177744463,0.615022335357396,0.721037789080437,0,0,0,0,1,,,,0,0,0,0,0,0,0.130171118751221,0.301540161990865,0.425453204039372,0.521591275533795,0,0,0,0,0,9
13.5,45,,3615,,,,61.7948717948718,1,11.7,,,9,9,9,,,,,,,,,0,0.415163257809836,0.804951013031618,1.16279969721311,1.23172229846729,1.49838762941377,1.38329673278441,1.39608689701058,1.70977722185324,1.71470133762153,0,0,1,1,1,,,,0,0.246013564204173,0.600618427824107,0.928753757329837,0.973330150342777,1.21918367953151,1.08769028201892,1.08627276093922,1.38045457704286,1.37423921588962,0,0,0,1,1,,,,0,0.071260794984851,0.388082552799585,0.683918362316116,0.701729241111782,0.924532801415245,0.774687610196034,0.757294852498092,1.0294602822315,1.01056065290894,0,0,0,1,1,9
44.4,0,,3615,,,,81.4189189189189,1,8.88,,,9,9,9,,,,,,,,,0,0.386660588188459,0.914612746368437,1.15897282508213,1.48380138014428,1.55808616359869,1.83136926109349,1.85995915845432,1.87486802454435,1.76267659261644,0,0,1,1,1,,,,0,0.227598445750243,0.722275937189076,0.93889498058799,1.24021833766377,1.29472232811789,1.55059104951061,1.56472131745087,1.56718301588228,1.44444705117286,0,0,0,1,1,,,,0,0.063590492641108,0.522697060532629,0.709304505564412,0.984964172711411,1.01766876663036,1.25424015488667,1.25221822022776,1.24069984672464,1.10604016167375,0,0,0,1,1,9
8.85,52.5,,3967,,,,64.6617766911165,1,12.27,,,9,9,9,,,,,,,,,0,0.810694715483518,1.10911955272572,1.41687587027926,1.6826635804934,1.68878756317203,1.55613585033965,1.55190210098553,1.85815942276395,1.84876240044369,0,1,1,1,1,,,,0,0.671028918563743,0.930495500019313,1.20669570046217,1.44633674168755,1.43111434452683,1.28084096379419,1.2612303522471,1.5476983596427,1.52614771994002,0,0,1,1,1,,,,0,0.527581644264563,0.745655366168796,0.987880128422991,1.19906291223753,1.16036996336453,0.99055004654558,0.953785520205153,1.21808380803061,1.18279520450695,0,0,0,1,1,9
51.75,0,,3967,,,,76.6570048309179,1,10.35,,,9,9,9,,,,,,,,,0,1.00610719886585,1.38333310836336,1.7354570488924,1.80324064070239,2.06811600274148,2.07902298088325,1.9530970083808,1.95876164686113,2.26882804046149,1,1,1,1,1,,,,0,0.867786518805813,1.20611056045365,1.52681625935738,1.56965573025125,1.81286327040979,1.80608487986218,1.66531383173125,1.6577412134976,1.94941809128804,0,1,1,1,1,,,,0,0.725765248780741,1.02278801099298,1.30969659926874,1.32539574826116,1.54484046377648,1.51849349273827,1.36116787977543,1.33876918883382,1.60978315233906,0,0,1,1,1,9
0,31.93,,4019,,,,125.869088631381,0,6.386,,,9,9,9,,,,,,,,,0,0,0,0.035735816098748,0.251238221704986,0.394439026753601,0.693814841396989,0.767899413368234,0.817082990320528,1.08479918785975,0,0,0,1,1,,,,0,0,0,0,0.021180163361589,0.14815901531251,0.432978680792484,0.494274587093591,0.532069464828333,0.788904482246711,0,0,0,0,1,,,,0,0,0,0,0,0,0.158599875930077,0.205717760991231,0.230824249200179,0.475523835948422,0,0,0,0,0,9
56.35,0,,4170,,,,74.0017746228926,1,11.27,,,9,9,9,,,,,,,,,0.054336209983785,0.959628253798361,1.25701493365498,1.57848331504709,1.63607368995025,1.89328962629551,1.90560578902181,1.79219481938655,2.10576620260592,2.11469696981699,1,1,1,1,1,,,,0,0.796520553301661,1.05065629731609,1.33942809355936,1.37127104992181,1.60742636175391,1.60287516375206,1.47554918254447,1.76941274337397,1.76727083498487,0,1,1,1,1,,,,0,0.62823843415607,0.835966321530335,1.08915322528111,1.09263572988774,1.30541438943852,1.28197175982432,1.13893944656931,1.41051257991145,1.39573462464797,0,0,0,1,1,9
22.35,0,,4170,,,,186.577181208054,0,4.47,,,9,9,9,,,,,,,,,0,0,0.334249040308476,0.718434498226972,0.952024241564886,1.10790164344692,1.21335788003376,1.28539589263057,1.53470634782118,1.57518883647549,0,0,1,1,1,,,,0,0,0.22192630138631,0.578597562816774,0.78976143016658,0.926645031288698,1.01550720394146,1.07285352863242,1.30861750073588,1.33712494612568,0,0,0,1,1,,,,0,0,0.107159603357676,0.434966171861584,0.622378160055348,0.738984202532089,0.810008074101365,0.851464263898127,1.07251563971487,1.08793618939442,0,0,0,1,1,9
8.75,40.85,,4800,,,,96.7741935483871,1,9.92,,,9,9,9,,,,,,,,,0,0.731807903203707,1.04766126364697,1.17882156358708,1.44394895784234,1.46962484068671,1.70902907868118,1.70751185655573,1.57841155948313,1.57325423717136,0,0,1,1,1,,,,0,0.614476305812417,0.889661073190773,0.990458268573846,1.23085243886369,1.23591548396471,1.45729767103546,1.44039521205424,1.29807723166402,1.28097050028912,0,0,0,1,1,,,,0,0.494485970563252,0.726814915330598,0.79517359637209,1.00887631820634,0.991482553825995,1.19310907624399,1.15920668605722,1.00217993077105,0.971725135088186,0,0,0,0,1,9
31.6,0,,4800,,,,151.898734177215,1,6.32,,,9,9,9,,,,,,,,,0,0.478891728431008,1.02005727323002,1.28988285746521,1.43679145684317,1.52250830900031,1.7782128016502,1.81119634644982,1.82911128835519,2.07455931472431,1,1,1,1,1,,,,0,0.389411983346877,0.893390956550255,1.13432153668633,1.25787607476107,1.32375033793906,1.56165956522891,1.57951067945372,1.58409079375115,1.81691138732678,0,1,1,1,1,,,,0,0.298390731201259,0.763629193344206,0.974076636133026,1.07274483173594,1.11729662756883,1.33596121964676,1.33732783124456,1.32729957543951,1.5462469740998,0,0,1,1,1,9
0,47.1,,4800,,,,101.910828025478,1,9.42,,,9,9,9,,,,,,,,,0,0.60429349906963,0.935176162048656,1.07615865477715,1.34901871211344,1.37976751805053,1.62352456327537,1.62424219048465,1.49298491692773,1.48923926112501,0,0,0,1,1,,,,0,0.49494289701586,0.785701842942399,0.896627175303144,1.14503349990596,1.15566779438556,1.38138128807286,1.36678538080921,1.2222605053841,1.20645640457777,0,0,0,1,1,,,,0,0.38328372330878,0.631893045457499,0.710812997287369,0.932919197043036,0.921718807286842,1.12772457537782,1.09627121167801,0.937038266218759,0.907814599386692,0,0,0,0,1,9
0,82,,4800,,,,58.5365853658537,1,16.4,,,9,9,9,,,,,,,,,0.449025959700711,1.0158798298451,1.35869934724093,1.62339428819152,1.49237531853992,1.48602903049295,1.78626467286815,1.77178776062075,1.75246387622785,1.73268809398857,0,0,1,1,1,,,,0.352703841245283,0.851076169756859,1.149975788837,1.38183607848068,1.22550581327487,1.19827186117987,1.47462853805391,1.44487066538508,1.41260819160696,1.38170197313383,0,0,0,1,1,,,,0.254592417733157,0.680991123281416,0.93273357861634,1.12882138393875,0.944559739762396,0.894075094347291,1.14367431599898,1.09662221212767,1.04963090205195,1.00599105036243,0,0,0,1,1,9
0,44.65,,4900,,,,109.742441209406,0,8.93,,,9,9,9,,,,,,,,,0,0.117104954219327,0.549369431552949,0.756876608479429,1.06748766855378,1.12969733932058,1.39631167515479,1.41332311366036,1.29088350522386,1.3021972025095,0,0,0,1,1,,,,0,0,0.377644930936083,0.5574277046692,0.844891773226664,0.887846113301216,1.13707240585219,1.13943073461149,1.00441778428328,1.00422150712838,0,0,0,1,1,,,,0,0,0.200150376307207,0.350167017799752,0.612549988620148,0.634450979780388,0.864558017106787,0.850677008785117,0.701630857034696,0.688545684167696,0,0,0,0,0,9
47.65,0,,4900,,,,102.833158447009,1,9.53,,,9,9,9,,,,,,,,,0,0.631298423212057,1.05190805011985,1.24222082959637,1.54940473022891,1.6052184698609,1.87289982605039,1.89235229386404,1.77908471091526,1.79413954407894,0,0,1,1,1,,,,0,0.473648483391975,0.856015545454136,1.0171065136825,1.30006764189279,1.3361559393146,1.58644864199118,1.59162930336616,1.4663801332131,1.47055855136407,0,0,0,1,1,,,,0,0.311153775032169,0.652615814087443,0.782037310346539,1.03849511654057,1.05279473887041,1.28377681150911,1.27297888705196,1.1342189100412,1.12609905991814,0,0,0,1,1,9
70.9,0,,4900,,,,69.1114245416079,1,14.18,,,9,9,9,,,,,,,,,0.208462322770631,1.04552810171008,1.49756645284116,1.6036361417634,1.88359410467858,1.7774019087285,1.79761897144648,2.11318029561534,2.1204607449669,2.12241725684934,1,1,1,1,1,,,,0.076823891287536,0.850419059454621,1.26049435844007,1.33542956993069,1.59056840624614,1.46555113950642,1.46993481543349,1.76428560525148,1.75978559948031,1.75160280926123,0,1,1,1,1,,,,0,0.647863440790419,1.01238332670064,1.05301747880466,1.28054732507228,1.13435298824556,1.12082140330678,1.39106858630826,1.37305446663019,1.35318754881935,0,0,0,1,1,9
52,0,,5947,,,,114.365384615385,1,10.4,,,9,9,9,,,,,,,,,0.610537543164269,1.59034398989921,1.87219891302386,2.16330709782864,2.19247011978734,2.42483030399039,2.41037413991385,2.2605296669413,2.24768276886915,2.55210157638892,1,1,1,1,1,,,,0.564060682865541,1.48849155384545,1.72997712030767,1.98956984680958,1.99300491412009,2.20306396193852,2.1700222353406,2.00448195454868,1.97751067090504,2.26377785670679,1,1,1,1,1,,,,0.51717208728661,1.38465915644033,1.58387417889261,1.81002067373923,1.78584087151059,1.97175993065397,1.91842230622807,1.73560784110374,1.69301408519851,1.95912969371415,0,1,1,1,1,9
37.1,0,,6056,,,,163.234501347709,1,7.42,,,9,9,9,,,,,,,,,0,1.16126135201824,1.73979209786626,2.009263281822,2.14620551728104,2.41610833178085,2.45007798692667,2.45555244098774,2.68579673714922,2.67453176164849,1,1,1,1,1,,,,0,1.09147949822439,1.64334708269025,1.89065312116088,2.00787293017421,2.25973600471379,2.27745883851309,2.26817049957964,2.4843524348279,2.46043474625377,1,1,1,1,1,,,,0,1.02077024864444,1.54513134940439,1.76936010040756,1.86588157391439,2.09868404841227,2.09912026109789,2.07402910013499,2.27509186452355,2.23748485447364,1,1,1,1,1,9
42.5,0,,6056,,,,142.494117647059,1,8.5,,,9,9,9,,,,,,,,,0,1.38173751005333,1.88112083528702,2.09817270136565,2.40180566241202,2.44794789052105,2.45567278677152,2.68447580626994,2.66894159018924,2.52158474357516,1,1,1,1,1,,,,0,1.30356591422869,1.77457855526688,1.96799757141273,2.25004937174686,2.27728759178183,2.2680121369117,2.48088018462591,2.45118322232494,2.2912708675265,1,1,1,1,1,,,,0,1.22423112833479,1.66587405060639,1.8345862377992,2.09388913815687,2.10103903864172,2.07357152902656,2.26929683961716,2.22425919933746,2.05066196847443,1,1,1,1,1,9
95.75,0,,13687,,,,142.945169712794,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,33,65,80,,,,,,,,,,,,,,3,7,10,41,64,,,,,,,,,,,,,,4,3,5,19,33,
151.3,0,,14571,,,,96.305353602115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
